student_id,subject_id,tutor_id,stamp
735,71,968,2019-04-26 15:00:00
736,57,835,2019-04-08 14:00:00
737,18,915,2019-04-10 17:00:00
738,61,961,2019-03-27 15:00:00
739,24,818,2019-04-12 18:00:00
740,60,887,2019-03-24 16:00:00
741,37,851,2019-03-15 18:00:00
742,66,804,2019-03-06 14:00:00
743,71,780,2019-03-05 13:00:00
744,38,879,2019-03-20 17:00:00
745,57,954,2019-03-11 14:00:00
746,42,846,2019-02-28 18:00:00
747,42,779,2019-03-09 14:00:00
748,36,863,2019-02-23 13:00:00
749,71,985,2019-02-06 16:00:00
750,35,855,2019-02-10 16:00:00
751,58,759,2019-02-09 14:00:00
752,35,916,2019-01-31 17:00:00
753,35,766,2019-01-24 18:00:00
754,35,987,2019-01-12 14:00:00
755,48,807,2019-01-07 17:00:00
756,59,762,2019-01-15 16:00:00
757,58,797,2019-01-11 17:00:00
758,72,850,2018-12-27 17:00:00
759,71,905,2018-12-30 17:00:00
760,45,913,2018-12-27 18:00:00
761,72,806,2018-12-14 13:00:00
762,6,937,2018-12-28 14:00:00
763,69,928,2018-12-11 13:00:00
764,30,790,2018-12-08 18:00:00
765,48,830,2018-12-03 15:00:00
766,51,837,2018-12-05 14:00:00
767,58,909,2018-11-23 18:00:00
768,71,997,2018-11-24 18:00:00
769,51,983,2018-11-06 17:00:00
770,72,931,2018-11-14 14:00:00
771,59,822,2018-10-30 13:00:00
772,61,835,2018-11-08 13:00:00
773,24,922,2018-10-22 17:00:00
774,43,990,2018-10-27 16:00:00
775,42,868,2018-10-23 14:00:00
776,58,815,2018-10-16 16:00:00
777,66,908,2018-10-28 13:00:00
778,9,815,2018-10-18 18:00:00
779,30,939,2018-10-07 16:00:00
780,15,812,2018-09-25 16:00:00
781,9,826,2018-09-26 17:00:00
782,43,847,2018-09-14 13:00:00
783,30,888,2018-10-04 14:00:00
784,71,792,2018-09-28 18:00:00
785,55,883,2018-08-19 13:00:00
786,35,820,2018-11-03 15:00:00
787,24,974,2018-08-20 14:00:00
788,42,967,2018-11-07 16:00:00
789,58,865,2018-09-25 15:00:00
790,58,792,2018-08-26 18:00:00
791,58,819,2018-10-21 17:00:00
792,34,912,2018-08-10 17:00:00
793,18,898,2018-08-02 16:00:00
794,3,961,2018-08-22 13:00:00
795,12,861,2018-09-27 18:00:00
796,34,905,2018-08-03 15:00:00
797,58,916,2018-07-22 13:00:00
798,71,869,2018-09-22 18:00:00
799,57,904,2018-10-26 17:00:00
800,58,875,2018-06-26 17:00:00
801,24,820,2018-08-26 16:00:00
802,34,889,2018-08-19 16:00:00
803,59,979,2018-08-24 15:00:00
804,36,900,2018-10-25 17:00:00
805,34,851,2018-08-19 13:00:00
806,35,864,2018-06-18 17:00:00
807,45,984,2018-06-06 18:00:00
808,6,823,2018-05-27 14:00:00
809,48,937,2018-05-16 15:00:00
810,71,896,2018-05-25 18:00:00
811,35,916,2018-05-21 16:00:00
812,60,918,2018-05-19 14:00:00
813,30,997,2018-05-02 14:00:00
814,34,993,2018-05-02 15:00:00
815,54,971,2018-05-09 17:00:00
816,34,978,2018-04-21 18:00:00
817,3,989,2018-04-29 16:00:00
818,35,860,2018-04-17 16:00:00
819,3,839,2018-04-07 13:00:00
820,71,865,2018-04-17 15:00:00
821,36,962,2018-03-25 13:00:00
822,59,885,2018-04-02 15:00:00
823,12,944,2018-03-27 13:00:00
824,30,880,2018-03-26 18:00:00
825,69,864,2018-03-16 17:00:00
826,58,930,2018-02-28 18:00:00
827,48,936,2018-03-03 15:00:00
828,61,847,2018-03-06 17:00:00
829,25,837,2018-02-18 15:00:00
830,34,856,2018-02-28 18:00:00
831,60,953,2018-02-24 13:00:00
832,15,984,2018-02-19 15:00:00
833,59,981,2018-02-07 18:00:00
834,12,948,2018-02-10 18:00:00
835,49,841,2018-01-26 13:00:00
836,12,949,2018-01-18 17:00:00
837,59,952,2018-02-05 16:00:00
838,69,979,2018-01-19 16:00:00
839,30,978,2018-01-10 13:00:00
840,35,894,2018-01-06 14:00:00
841,42,999,2018-01-07 16:00:00
842,30,901,2018-01-03 16:00:00
843,43,951,2017-12-19 15:00:00
844,59,932,2017-12-22 17:00:00
845,6,980,2017-12-14 17:00:00
846,15,939,2017-12-14 18:00:00
847,24,889,2017-12-06 14:00:00
848,72,915,2017-12-15 18:00:00
849,9,992,2017-11-28 14:00:00
850,51,905,2017-12-02 14:00:00
851,9,874,2017-11-29 15:00:00
852,60,958,2017-11-18 13:00:00
853,18,956,2017-11-22 15:00:00
854,12,936,2017-11-11 16:00:00
855,24,914,2017-11-09 13:00:00
856,55,890,2017-11-04 14:00:00
857,18,868,2017-10-12 17:00:00
858,24,957,2017-10-10 17:00:00
859,34,983,2017-10-23 13:00:00
860,69,972,2017-10-21 16:00:00
861,54,981,2017-10-03 15:00:00
862,32,994,2017-10-04 14:00:00
863,42,861,2017-10-06 16:00:00
864,34,994,2017-09-24 15:00:00
865,36,871,2017-10-04 18:00:00
866,25,999,2017-09-11 17:00:00
867,58,881,2017-10-26 14:00:00
868,9,998,2017-08-30 17:00:00
869,43,902,2017-09-06 13:00:00
870,58,872,2017-09-15 13:00:00
871,71,902,2017-08-15 16:00:00
872,35,970,2017-08-18 15:00:00
873,59,992,2017-08-21 14:00:00
874,58,925,2017-08-10 17:00:00
875,18,926,2017-07-25 18:00:00
876,54,886,2017-09-07 18:00:00
877,55,920,2017-08-29 15:00:00
878,59,886,2017-09-22 16:00:00
879,66,952,2017-08-15 15:00:00
880,24,989,2017-10-01 17:00:00
881,25,959,2017-07-09 15:00:00
882,39,930,2017-07-01 14:00:00
883,59,972,2017-10-25 15:00:00
884,58,947,2017-09-16 16:00:00
885,9,955,2017-10-11 14:00:00
886,35,949,2017-06-14 18:00:00
887,61,943,2017-10-03 14:00:00
888,30,952,2017-08-30 14:00:00
889,35,907,2017-05-28 15:00:00
890,61,986,2017-06-14 13:00:00
891,34,987,2017-05-26 15:00:00
892,51,947,2017-05-24 15:00:00
893,35,935,2017-05-10 17:00:00
894,12,898,2017-05-09 13:00:00
895,42,956,2017-05-07 17:00:00
896,54,944,2017-05-12 18:00:00
897,34,994,2017-05-13 16:00:00
898,45,919,2017-04-26 15:00:00
899,49,949,2017-04-20 13:00:00
900,25,990,2017-04-27 15:00:00
901,57,964,2017-04-19 17:00:00
902,49,957,2017-04-14 18:00:00
903,45,926,2017-03-25 15:00:00
904,34,955,2017-04-10 17:00:00
905,59,980,2017-04-05 18:00:00
906,45,939,2017-03-25 13:00:00
907,35,963,2017-03-12 17:00:00
908,58,999,2017-03-17 16:00:00
909,35,997,2017-02-28 16:00:00
910,71,965,2017-02-24 16:00:00
911,58,994,2017-02-24 17:00:00
912,60,985,2017-03-02 15:00:00
913,35,944,2017-02-17 16:00:00
914,57,958,2017-02-14 18:00:00
915,58,997,2017-02-15 18:00:00
916,51,931,2017-02-01 17:00:00
917,58,918,2017-01-14 13:00:00
918,36,966,2017-01-22 13:00:00
919,12,953,2017-01-22 17:00:00
920,59,978,2016-12-31 14:00:00
921,12,988,2017-01-15 14:00:00
922,3,963,2017-01-01 15:00:00
923,58,947,2017-01-07 16:00:00
924,45,935,2017-01-03 13:00:00
925,69,945,2016-12-28 17:00:00
926,58,934,2016-12-18 13:00:00
927,71,963,2016-12-09 17:00:00
928,59,935,2016-12-03 18:00:00
929,37,973,2016-12-10 17:00:00
930,35,957,2016-11-27 16:00:00
931,35,957,2016-11-22 18:00:00
932,57,977,2016-11-29 15:00:00
933,58,937,2016-11-29 18:00:00
934,34,974,2016-11-17 18:00:00
935,42,935,2016-10-28 14:00:00
936,54,997,2016-11-08 16:00:00
937,54,966,2016-10-22 16:00:00
938,3,945,2016-10-26 15:00:00
939,37,994,2016-10-27 16:00:00
940,44,943,2016-10-14 16:00:00
941,30,996,2016-10-24 18:00:00
942,61,974,2016-09-23 15:00:00
943,6,968,2016-09-19 15:00:00
944,30,963,2016-09-15 13:00:00
945,25,972,2016-09-10 18:00:00
946,58,989,2016-09-10 18:00:00
947,37,988,2016-09-12 17:00:00
948,69,994,2016-09-08 15:00:00
949,55,971,2016-09-03 17:00:00
950,35,998,2016-09-09 17:00:00
951,59,951,2016-10-15 15:00:00
952,48,940,2016-11-06 13:00:00
953,55,992,2016-09-03 17:00:00
954,71,962,2016-08-18 17:00:00
955,57,987,2016-09-06 16:00:00
956,66,996,2016-10-19 17:00:00
957,42,987,2016-09-18 18:00:00
958,18,970,2016-10-08 18:00:00
959,45,978,2016-07-12 13:00:00
960,3,976,2016-09-06 15:00:00
961,39,978,2016-09-15 18:00:00
962,42,999,2016-07-14 18:00:00
963,71,985,2016-06-21 13:00:00
964,30,966,2016-09-05 14:00:00
965,71,974,2016-06-13 13:00:00
966,25,992,2016-08-17 14:00:00
967,71,987,2016-08-30 17:00:00
968,34,985,2016-06-06 15:00:00
969,43,974,2016-06-07 15:00:00
970,71,983,2016-05-31 15:00:00
971,54,984,2016-05-21 14:00:00
972,25,974,2016-05-30 16:00:00
973,71,990,2016-05-02 17:00:00
974,48,980,2016-04-25 16:00:00
975,43,987,2016-05-13 13:00:00
976,59,994,2016-04-30 14:00:00
977,12,984,2016-04-24 15:00:00
978,49,982,2016-04-29 15:00:00
979,37,989,2016-04-10 15:00:00
980,9,999,2016-04-04 16:00:00
981,58,982,2016-04-09 17:00:00
982,57,994,2016-03-21 17:00:00
983,25,999,2016-03-17 15:00:00
984,34,998,2016-04-05 18:00:00
985,54,999,2016-03-14 13:00:00
986,34,1000,2016-03-11 14:00:00
987,57,997,2016-03-08 13:00:00
988,18,995,2016-02-18 17:00:00
989,30,993,2016-02-24 13:00:00
990,3,997,2016-02-13 15:00:00
991,69,996,2016-02-28 16:00:00
992,35,995,2016-02-19 17:00:00
993,55,1000,2016-02-13 18:00:00
994,55,996,2016-02-12 13:00:00
995,49,996,2016-02-12 13:00:00
996,35,996,2016-01-29 16:00:00
997,48,1000,2016-01-27 13:00:00
998,58,1000,2016-01-14 16:00:00
999,66,999,2016-01-11 17:00:00
1000,48,1000,2015-12-28 16:00:00
2,71,531,2025-12-10 16:00:00
2,71,648,2025-12-04 18:00:00
2,71,360,2025-12-10 15:00:00
2,71,278,2025-12-09 13:00:00
2,71,75,2025-12-13 16:00:00
2,71,443,2025-12-16 13:00:00
2,71,361,2025-12-05 13:00:00
2,71,219,2025-12-11 17:00:00
2,71,597,2025-12-08 18:00:00
3,35,692,2025-11-19 15:00:00
3,35,554,2025-11-27 16:00:00
3,35,36,2025-11-30 16:00:00
3,35,418,2025-11-28 14:00:00
3,35,40,2025-11-17 16:00:00
3,35,388,2025-11-19 13:00:00
3,35,669,2025-11-24 18:00:00
3,35,749,2025-11-29 13:00:00
3,35,938,2025-11-23 14:00:00
3,35,201,2025-11-30 14:00:00
3,35,237,2025-11-22 17:00:00
3,35,809,2025-11-18 18:00:00
3,35,584,2025-11-21 15:00:00
3,35,652,2025-11-23 17:00:00
3,35,773,2025-11-18 18:00:00
3,35,901,2025-11-27 14:00:00
3,35,63,2025-11-20 15:00:00
3,35,404,2025-11-17 16:00:00
3,35,933,2025-11-26 13:00:00
3,35,576,2025-11-23 16:00:00
3,35,362,2025-11-28 16:00:00
3,35,813,2025-11-17 14:00:00
3,35,820,2025-11-30 14:00:00
3,35,37,2025-11-22 18:00:00
3,35,621,2025-11-24 15:00:00
3,35,688,2025-11-26 16:00:00
3,35,22,2025-11-24 17:00:00
3,35,187,2025-11-20 15:00:00
3,35,477,2025-11-26 14:00:00
3,35,720,2025-11-24 14:00:00
3,35,43,2025-11-30 15:00:00
3,35,525,2025-11-27 13:00:00
3,35,573,2025-11-25 15:00:00
3,35,770,2025-11-20 17:00:00
3,35,751,2025-11-21 18:00:00
3,35,417,2025-11-18 14:00:00
3,35,624,2025-11-17 18:00:00
3,35,751,2025-11-29 13:00:00
3,35,113,2025-11-26 15:00:00
3,35,391,2025-11-28 16:00:00
3,35,95,2025-11-30 16:00:00
3,35,711,2025-11-24 17:00:00
3,35,466,2025-11-20 18:00:00
3,35,733,2025-11-27 16:00:00
3,35,80,2025-11-30 13:00:00
3,35,229,2025-11-19 16:00:00
3,35,872,2025-11-20 13:00:00
3,35,466,2025-11-24 16:00:00
3,35,747,2025-11-18 17:00:00
3,35,384,2025-11-20 14:00:00
3,35,969,2025-11-25 17:00:00
3,35,407,2025-11-19 16:00:00
3,35,310,2025-11-24 15:00:00
3,35,399,2025-11-26 18:00:00
3,35,825,2025-11-21 18:00:00
3,35,838,2025-11-28 18:00:00
3,35,669,2025-11-20 16:00:00
3,35,909,2025-11-29 13:00:00
3,35,72,2025-11-23 16:00:00
3,35,896,2025-11-17 18:00:00
3,35,293,2025-11-25 13:00:00
3,35,285,2025-11-23 15:00:00
3,35,834,2025-11-26 18:00:00
3,35,617,2025-11-21 16:00:00
3,35,166,2025-11-29 14:00:00
3,35,460,2025-11-30 15:00:00
3,35,348,2025-11-24 14:00:00
3,35,421,2025-11-28 17:00:00
3,35,334,2025-11-28 17:00:00
3,35,175,2025-11-25 13:00:00
3,35,197,2025-11-17 15:00:00
3,35,878,2025-11-20 18:00:00
3,35,994,2025-11-19 15:00:00
3,35,876,2025-11-20 15:00:00
3,35,965,2025-11-26 17:00:00
3,35,989,2025-11-18 14:00:00
3,35,531,2025-11-27 18:00:00
3,35,99,2025-11-19 13:00:00
3,35,680,2025-11-22 18:00:00
3,35,498,2025-11-30 15:00:00
3,35,344,2025-11-22 14:00:00
3,35,724,2025-11-24 15:00:00
3,35,705,2025-11-21 14:00:00
3,35,698,2025-11-30 17:00:00
3,35,787,2025-11-19 16:00:00
3,35,216,2025-11-19 15:00:00
3,35,157,2025-11-30 18:00:00
3,35,142,2025-11-26 15:00:00
3,35,540,2025-11-19 17:00:00
3,35,89,2025-11-27 15:00:00
3,35,963,2025-11-17 16:00:00
3,35,610,2025-11-25 14:00:00
3,35,97,2025-11-27 14:00:00
3,35,807,2025-11-28 17:00:00
3,35,599,2025-11-27 18:00:00
3,35,557,2025-11-27 14:00:00
3,35,700,2025-11-21 15:00:00
3,35,206,2025-11-20 15:00:00
3,35,270,2025-11-21 14:00:00
3,35,219,2025-11-26 17:00:00
6,34,331,2025-12-10 18:00:00
6,34,33,2025-12-05 13:00:00
6,34,368,2025-12-12 14:00:00
6,34,578,2025-12-13 16:00:00
6,34,224,2025-12-03 16:00:00
8,34,742,2025-11-21 16:00:00
8,34,771,2025-11-14 16:00:00
8,34,294,2025-11-24 17:00:00
8,34,305,2025-11-18 13:00:00
8,34,939,2025-11-15 17:00:00
8,34,495,2025-11-25 13:00:00
8,34,14,2025-11-23 13:00:00
8,34,128,2025-11-26 14:00:00
8,34,730,2025-11-20 16:00:00
8,34,873,2025-11-17 15:00:00
8,34,754,2025-11-15 15:00:00
8,34,49,2025-11-24 16:00:00
8,34,710,2025-11-23 17:00:00
8,34,515,2025-11-26 13:00:00
8,34,1000,2025-11-21 15:00:00
8,34,314,2025-11-16 16:00:00
8,34,522,2025-11-21 14:00:00
9,58,879,2025-11-25 15:00:00
9,58,122,2025-11-27 13:00:00
11,35,720,2025-11-24 15:00:00
11,35,64,2025-12-06 18:00:00
11,35,641,2025-11-28 18:00:00
11,35,3,2025-12-04 18:00:00
11,35,673,2025-11-27 14:00:00
11,35,834,2025-11-25 17:00:00
11,35,438,2025-11-26 14:00:00
11,35,555,2025-11-26 17:00:00
11,35,530,2025-11-28 13:00:00
11,35,707,2025-11-30 13:00:00
14,58,64,2025-11-17 14:00:00
14,58,702,2025-11-04 18:00:00
14,58,908,2025-11-17 13:00:00
14,58,989,2025-11-14 14:00:00
14,58,765,2025-11-11 18:00:00
14,58,519,2025-11-07 13:00:00
14,58,727,2025-11-09 14:00:00
14,58,99,2025-11-05 17:00:00
14,58,596,2025-11-11 17:00:00
14,58,272,2025-11-06 17:00:00
14,58,768,2025-11-07 18:00:00
14,58,977,2025-11-09 17:00:00
14,58,133,2025-11-11 13:00:00
14,58,171,2025-11-08 13:00:00
14,58,935,2025-11-07 17:00:00
14,58,998,2025-11-10 18:00:00
14,58,285,2025-11-12 16:00:00
14,58,540,2025-11-13 16:00:00
14,58,830,2025-11-07 13:00:00
14,58,810,2025-11-07 17:00:00
14,58,938,2025-11-04 15:00:00
14,58,127,2025-11-16 13:00:00
14,58,440,2025-11-12 15:00:00
14,58,492,2025-11-16 14:00:00
14,58,651,2025-11-04 17:00:00
14,58,398,2025-11-06 13:00:00
14,58,781,2025-11-12 15:00:00
14,58,659,2025-11-11 15:00:00
14,58,94,2025-11-09 16:00:00
14,58,60,2025-11-17 14:00:00
14,58,614,2025-11-06 13:00:00
14,58,931,2025-11-14 15:00:00
14,58,696,2025-11-14 16:00:00
14,58,848,2025-11-06 14:00:00
14,58,988,2025-11-06 15:00:00
14,58,598,2025-11-14 17:00:00
14,58,650,2025-11-16 16:00:00
14,58,603,2025-11-15 18:00:00
14,58,65,2025-11-05 13:00:00
14,58,476,2025-11-10 18:00:00
18,58,557,2025-11-09 18:00:00
18,58,473,2025-11-15 14:00:00
18,58,970,2025-11-09 14:00:00
18,58,475,2025-11-13 17:00:00
27,71,752,2025-10-29 18:00:00
27,71,78,2025-10-31 14:00:00
27,71,46,2025-10-29 17:00:00
27,71,576,2025-11-02 15:00:00
27,71,493,2025-11-05 14:00:00
27,71,288,2025-10-25 16:00:00
27,71,294,2025-10-29 14:00:00
27,71,156,2025-11-05 14:00:00
29,71,923,2025-10-23 15:00:00
29,71,640,2025-10-15 15:00:00
29,71,946,2025-10-17 17:00:00
30,59,397,2025-11-08 16:00:00
30,59,455,2025-11-06 15:00:00
30,59,677,2025-11-10 17:00:00
30,59,462,2025-11-03 13:00:00
30,59,499,2025-10-30 18:00:00
30,59,420,2025-11-01 15:00:00
30,59,374,2025-11-05 18:00:00
34,71,450,2025-10-28 14:00:00
34,71,573,2025-10-29 14:00:00
34,71,790,2025-10-23 15:00:00
36,58,858,2025-10-22 14:00:00
39,71,569,2025-10-02 13:00:00
39,71,273,2025-10-04 16:00:00
39,71,134,2025-09-29 15:00:00
39,71,571,2025-09-28 15:00:00
39,71,800,2025-10-08 18:00:00
39,71,499,2025-09-30 18:00:00
39,71,84,2025-09-28 15:00:00
39,71,287,2025-10-05 13:00:00
39,71,331,2025-10-09 14:00:00
39,71,223,2025-09-29 13:00:00
39,71,859,2025-09-29 14:00:00
39,71,96,2025-10-05 13:00:00
39,71,884,2025-10-07 16:00:00
39,71,174,2025-10-03 14:00:00
39,71,750,2025-10-01 17:00:00
39,71,414,2025-09-30 15:00:00
39,71,749,2025-09-30 13:00:00
39,71,141,2025-10-08 18:00:00
39,71,432,2025-10-02 16:00:00
39,71,285,2025-09-29 18:00:00
39,71,959,2025-09-29 13:00:00
39,71,455,2025-09-27 16:00:00
39,71,161,2025-10-10 18:00:00
39,71,372,2025-10-06 17:00:00
39,71,569,2025-10-06 15:00:00
39,71,729,2025-10-09 18:00:00
39,71,479,2025-10-10 14:00:00
39,71,658,2025-10-09 16:00:00
40,58,564,2025-09-29 17:00:00
40,58,674,2025-09-28 16:00:00
40,58,398,2025-09-26 18:00:00
40,58,72,2025-10-02 18:00:00
40,58,996,2025-10-03 15:00:00
40,58,387,2025-09-28 17:00:00
40,58,850,2025-09-25 18:00:00
40,58,392,2025-10-05 15:00:00
40,58,439,2025-09-27 18:00:00
40,58,895,2025-09-27 14:00:00
40,58,507,2025-10-04 16:00:00
40,58,311,2025-09-26 18:00:00
40,58,100,2025-10-05 13:00:00
40,58,754,2025-09-26 14:00:00
40,58,842,2025-09-28 15:00:00
40,58,147,2025-10-01 13:00:00
40,58,104,2025-09-29 15:00:00
40,58,289,2025-09-24 15:00:00
40,58,721,2025-09-30 16:00:00
40,58,50,2025-10-05 18:00:00
40,58,715,2025-09-30 14:00:00
40,58,523,2025-09-27 18:00:00
40,58,879,2025-09-26 15:00:00
40,58,595,2025-10-03 18:00:00
40,58,853,2025-10-04 15:00:00
40,58,966,2025-10-01 14:00:00
40,58,731,2025-09-25 16:00:00
40,58,250,2025-09-26 17:00:00
40,58,660,2025-10-04 14:00:00
40,58,758,2025-10-04 14:00:00
40,58,231,2025-09-27 13:00:00
40,58,700,2025-09-25 14:00:00
40,58,489,2025-10-02 17:00:00
40,58,750,2025-09-25 16:00:00
40,58,591,2025-09-23 18:00:00
40,58,992,2025-09-27 18:00:00
40,58,204,2025-10-03 17:00:00
40,58,74,2025-10-02 16:00:00
40,58,131,2025-09-27 13:00:00
40,58,591,2025-10-05 14:00:00
40,58,265,2025-09-24 14:00:00
40,58,636,2025-09-26 18:00:00
40,58,467,2025-10-04 15:00:00
40,58,494,2025-09-25 18:00:00
40,58,289,2025-09-27 16:00:00
40,58,155,2025-09-26 14:00:00
40,58,410,2025-09-25 18:00:00
40,58,951,2025-09-25 15:00:00
40,58,822,2025-10-06 15:00:00
40,58,981,2025-09-30 18:00:00
40,58,356,2025-10-03 17:00:00
40,58,82,2025-09-24 18:00:00
40,58,488,2025-10-02 16:00:00
40,58,187,2025-10-05 14:00:00
40,58,100,2025-09-28 15:00:00
40,58,893,2025-09-29 17:00:00
40,58,262,2025-09-27 15:00:00
40,58,298,2025-09-29 17:00:00
40,58,808,2025-09-23 18:00:00
40,58,683,2025-09-27 15:00:00
40,58,582,2025-09-26 17:00:00
40,58,594,2025-10-02 17:00:00
42,34,548,2025-09-29 14:00:00
42,34,532,2025-10-04 14:00:00
42,34,812,2025-10-02 18:00:00
42,34,990,2025-10-03 16:00:00
42,34,894,2025-10-03 17:00:00
42,34,170,2025-10-04 16:00:00
42,34,905,2025-09-29 18:00:00
42,34,61,2025-10-02 14:00:00
42,34,516,2025-10-01 15:00:00
42,34,210,2025-09-28 16:00:00
42,34,638,2025-10-08 18:00:00
42,34,826,2025-09-28 17:00:00
42,34,867,2025-10-08 17:00:00
42,34,184,2025-10-03 17:00:00
42,34,319,2025-09-30 15:00:00
42,34,840,2025-09-30 13:00:00
42,34,356,2025-09-30 15:00:00
42,34,269,2025-10-09 17:00:00
42,34,163,2025-10-10 17:00:00
42,34,753,2025-10-02 16:00:00
42,34,240,2025-10-01 16:00:00
42,34,984,2025-10-05 16:00:00
42,34,884,2025-10-10 14:00:00
42,34,665,2025-10-09 16:00:00
42,34,398,2025-10-02 14:00:00
42,34,620,2025-10-08 15:00:00
42,34,456,2025-10-02 18:00:00
42,34,347,2025-10-03 16:00:00
42,34,606,2025-10-01 13:00:00
42,34,434,2025-10-09 18:00:00
42,34,571,2025-09-30 17:00:00
42,34,445,2025-10-08 17:00:00
42,34,586,2025-10-06 13:00:00
42,34,55,2025-10-04 16:00:00
42,34,517,2025-10-03 17:00:00
42,34,598,2025-10-04 14:00:00
43,35,932,2025-10-19 17:00:00
43,35,101,2025-10-07 15:00:00
44,59,167,2025-10-05 15:00:00
48,71,695,2025-09-19 13:00:00
48,71,478,2025-09-09 16:00:00
48,71,947,2025-09-16 16:00:00
48,71,125,2025-09-11 17:00:00
49,59,559,2025-10-09 14:00:00
49,59,816,2025-10-04 16:00:00
49,59,150,2025-09-27 18:00:00
49,59,566,2025-09-28 16:00:00
49,59,313,2025-10-08 16:00:00
49,59,853,2025-10-06 15:00:00
49,59,365,2025-10-05 17:00:00
49,59,361,2025-10-08 17:00:00
49,59,389,2025-09-29 17:00:00
53,59,82,2025-09-14 16:00:00
53,59,982,2025-09-02 14:00:00
53,59,93,2025-09-02 17:00:00
53,59,812,2025-09-02 17:00:00
53,59,926,2025-09-13 15:00:00
53,59,572,2025-09-12 16:00:00
53,59,438,2025-09-13 18:00:00
53,59,103,2025-09-03 16:00:00
53,59,175,2025-09-09 16:00:00
53,59,601,2025-09-02 16:00:00
53,59,302,2025-09-13 15:00:00
55,35,875,2025-08-26 17:00:00
55,35,731,2025-08-16 18:00:00
55,35,172,2025-08-21 18:00:00
55,35,397,2025-08-27 14:00:00
55,35,664,2025-08-24 14:00:00
55,35,998,2025-08-23 14:00:00
55,35,691,2025-08-22 14:00:00
55,35,349,2025-08-25 13:00:00
55,35,92,2025-08-23 15:00:00
55,35,866,2025-08-17 13:00:00
55,35,115,2025-08-19 13:00:00
55,35,845,2025-08-29 13:00:00
55,35,601,2025-08-25 16:00:00
55,35,678,2025-08-16 17:00:00
55,35,284,2025-08-17 13:00:00
55,35,361,2025-08-21 17:00:00
55,35,69,2025-08-17 14:00:00
56,58,807,2025-09-02 15:00:00
56,58,492,2025-09-10 14:00:00
56,58,299,2025-08-28 17:00:00
58,35,658,2025-09-21 15:00:00
58,35,430,2025-09-18 17:00:00
58,35,380,2025-09-19 17:00:00
58,35,336,2025-09-17 18:00:00
63,35,196,2025-08-29 17:00:00
63,35,822,2025-08-27 16:00:00
63,35,359,2025-09-05 13:00:00
63,35,280,2025-09-01 18:00:00
63,35,496,2025-08-31 13:00:00
63,35,882,2025-08-26 18:00:00
63,35,592,2025-08-23 15:00:00
63,35,368,2025-08-27 16:00:00
63,35,290,2025-09-05 15:00:00
63,35,711,2025-09-03 17:00:00
64,35,209,2025-08-23 18:00:00
64,35,863,2025-08-26 16:00:00
64,35,838,2025-08-30 15:00:00
64,35,262,2025-08-24 14:00:00
64,35,327,2025-08-30 16:00:00
64,35,601,2025-08-29 17:00:00
64,35,639,2025-08-19 18:00:00
64,35,666,2025-08-25 16:00:00
64,35,659,2025-08-22 17:00:00
64,35,124,2025-08-27 18:00:00
64,35,470,2025-08-31 13:00:00
64,35,475,2025-08-28 17:00:00
64,35,375,2025-08-22 17:00:00
64,35,726,2025-08-22 15:00:00
64,35,724,2025-08-20 16:00:00
64,35,239,2025-08-26 16:00:00
64,35,683,2025-08-28 17:00:00
64,35,186,2025-08-20 17:00:00
64,35,589,2025-08-30 13:00:00
64,35,258,2025-08-31 15:00:00
64,35,393,2025-08-19 14:00:00
64,35,410,2025-08-18 14:00:00
64,35,903,2025-08-27 13:00:00
64,35,843,2025-08-27 17:00:00
64,35,241,2025-08-26 17:00:00
64,35,353,2025-08-26 16:00:00
64,35,527,2025-08-22 13:00:00
64,35,816,2025-08-24 14:00:00
64,35,475,2025-08-20 13:00:00
64,35,319,2025-08-28 16:00:00
64,35,696,2025-08-24 14:00:00
64,35,129,2025-08-31 13:00:00
64,35,745,2025-08-22 13:00:00
64,35,862,2025-08-27 18:00:00
64,35,635,2025-08-23 16:00:00
64,35,838,2025-08-31 14:00:00
64,35,358,2025-08-21 14:00:00
67,71,360,2025-08-22 13:00:00
67,71,947,2025-08-22 17:00:00
67,71,645,2025-08-26 16:00:00
67,71,144,2025-08-25 17:00:00
72,34,593,2025-08-08 13:00:00
72,34,166,2025-08-09 14:00:00
72,34,558,2025-08-12 13:00:00
72,34,247,2025-08-09 14:00:00
72,34,967,2025-07-30 14:00:00
72,34,796,2025-07-30 14:00:00
72,34,690,2025-08-11 18:00:00
72,34,462,2025-08-10 16:00:00
72,34,457,2025-08-08 17:00:00
72,34,370,2025-08-02 14:00:00
72,34,253,2025-08-04 14:00:00
72,34,506,2025-08-01 17:00:00
72,34,244,2025-08-02 13:00:00
72,34,848,2025-08-10 18:00:00
72,34,410,2025-08-09 13:00:00
72,34,256,2025-08-08 14:00:00
72,34,715,2025-08-01 16:00:00
72,34,943,2025-08-12 14:00:00
72,34,567,2025-08-05 13:00:00
72,34,899,2025-08-05 17:00:00
72,34,916,2025-08-09 18:00:00
72,34,749,2025-08-03 13:00:00
72,34,104,2025-08-07 17:00:00
72,34,610,2025-08-10 13:00:00
72,34,474,2025-08-06 13:00:00
72,34,614,2025-08-08 14:00:00
72,34,515,2025-08-10 14:00:00
72,34,777,2025-08-09 15:00:00
72,34,689,2025-08-08 13:00:00
72,34,446,2025-08-07 14:00:00
72,34,724,2025-08-10 14:00:00
72,34,218,2025-07-30 18:00:00
